texte,AVIS,RECLAMATION,SUGGESTION,EXPERIENCE,source,valide_humain
05/2021 : La synchronisation automatique avec le compte Samsung semble maintenant fonctionner au lancement de l'application. Graphiques poids inexploitables !!! 02/2021 : Fonctionnalités en forte régression et affichages erronés. Les zones de fréquence cardiaque ne prennent pas en compte le profil de l'utilisateur. Les plages ne correspondent pas à celles affichées sur la montre ! Une synchronisation avec le compte Samsung peut résoudre le problème mais pas toujours ! Pas de synchro automatique.,0,1,0,1,dataset_apia2022,1
"J'apprécie l'application, elle est magnifique",1,0,0,0,dataset_apia2022,1
"Activation impossible, une configuration à deux étapes qui ne fonctionne pas et reste bloquée, Vraiment dommage!",1,1,0,0,dataset_apia2022,1
Très bonne apli,1,0,0,0,dataset_apia2022,1
Ne fonctionne pas (chargement infini),0,1,0,0,dataset_apia2022,1
"Depuis quelques temps je n'ai plus le comptage de pas,",0,1,0,0,dataset_apia2022,1
Very good APPL,1,0,0,0,dataset_apia2022,1
Ok ça marche,1,0,0,0,dataset_apia2022,1
bonne motivation,0,0,0,1,dataset_apia2022,1
عدم توفر اللغة العربية 👎,1,0,0,0,dataset_apia2022,1
j ai adore ça me donne un but,1,0,0,1,dataset_apia2022,1
Depuis nouvelles conditions d'utilisation (accès aux données personnelles du téléphone obligatoire ) j'ai décidé de supprimer cette application et d'aller à la concurrence,1,0,1,0,dataset_apia2022,1
impossible de se connecter,0,1,0,0,dataset_apia2022,1
Bonne appli pour garder un oeuil sur sa santé.,1,0,0,1,dataset_apia2022,1
Inutile pour moi handicapée,1,0,0,0,dataset_apia2022,1
Ne fonctionne plus depuis la mise à jour. Les pas ne sont plus comptabilisés intégralement. Je pense qu'Il il manque 50 à 60 % du réel par rapport à avant la mise à jour sur le même trajet.,0,1,0,0,dataset_apia2022,1
Bonne appli......👍,1,0,0,0,dataset_apia2022,1
"Comprends pas, sur un tél je fais 10000 pas et sur l'autre 4000.....",0,1,0,0,dataset_apia2022,1
Bonne application qui se synchronise bien avec la Samsung gear fit 2 pro Mais je suis très déçue par le nouveau format du suivi du sommeil. Cest très moche et on ne se rend plus compte de rien. L'ancienne version était très claire pourquoi l'avoir changée ?,1,0,1,1,dataset_apia2022,1
"Pour cette semaine, la récapitulation hebdomadaire ne mentionne rien sur le nombre de pas! Quand je cours les pas ne sont pas comptés Merci de corriger rapidement",0,1,0,0,dataset_apia2022,1
Inaccessible depuis dernière version. Je désinstalle.,0,1,0,0,dataset_apia2022,1
Dommage que je ne puisses mesurer le stress et le rythme cardiaque sur la note 10.,0,0,1,0,dataset_apia2022,1
magnifique,1,0,0,0,dataset_apia2022,1
j'adore cette application sur tout l'idée d'entrer dans la communauté des pratiquants de sports et de santé et de défier des caupins ou des pratiquants et surtout se défier soi même,1,0,0,1,dataset_apia2022,1
"Application intéressante. Cependant il manque cruellement la possibilité d'ajouter manuellement des pas à notre compteur. N'ayant pas toujours mon téléphone sur moi, le podomètre de l'application est donc faussé...",1,0,1,1,dataset_apia2022,1
Méga nul,1,0,0,0,dataset_apia2022,1
"Application complète. objectif sportifs, objectif perte de poids, .....",1,0,0,1,dataset_apia2022,1
Depuis la dernière mise au jour où l'on me demande un accès à mon téléphone je ne l'utilise plus . De plus on me demande de confirmer un numéro de téléphone sans cesse et je n'ai pas accès à l'application. Plus on avance dans le temps et pire est l'application !!!!,1,0,1,1,dataset_apia2022,1
"Mais quelle est cette nouvelle interface qui peu pratique ? Tout était tellement mieux avant ! On pouvait avoir toutes les activités en un seul lieu (vélo, course, marche....) une course que j'aimerais bien voir aussi, c'est un rapport par semaine ou mois, même année avec tous les activités regroupées. Par exemple, au mois de mars, vous avez fait 70 kms de vélo, 30kms de marche, 80 kms de randonnée... Sur un meme ecran. Si je mets tout ça, c'est aussi parce-que cette application est très bien !!",1,0,1,1,dataset_apia2022,1
Pas satisfait de la Nouvelle application à revoir merci,1,0,0,0,dataset_apia2022,1
"Dommage que dans la rubrique alimentation, il ne soit pas possible, à l instar d autres applications de scaner les aliments. Autre remarque : il n est pas possible de personnaliser la longueur d une piscine. Ca existe dans d autres applications. Je m entraine dans la piscine de mon club en été qui fait 17 m.",0,0,1,0,dataset_apia2022,1
"Il veut accéder à mes contacts, quel est le rapport",0,0,1,0,dataset_apia2022,1
Au debut cette appli etait excellente mais depuis 2 jour je ne peux plus l ouvrir Elle me dit que mon tel est roote et que ce n'est pas securisé alors quil ne la jamais ete... Conclusion appli inutilisable,1,1,0,0,dataset_apia2022,1
L application ne fonctionne pas puff .,0,1,0,0,dataset_apia2022,1
Fortement déçu l application n est plus lisible sans avoir à l ouvrir,1,1,0,0,dataset_apia2022,1
"Impossible d'avoir l'application sans se connecter, nul.",1,1,0,0,dataset_apia2022,1
Dommage d'avoir supprimé le tracker de caféine 😕,0,0,1,0,dataset_apia2022,1
très bien 😉👍,1,0,0,0,dataset_apia2022,1
Bon!!,1,0,0,0,dataset_apia2022,1
Très déçu de plus avoir la gestion poids qui était très utilise pourquoi l'avoir supprimé et à quand le retour ????,1,0,1,0,dataset_apia2022,1
"Depuis la dernière mise a jour rien ne vas plus, les kilomètre deconne et je ne vois meme plus le trajet que je fais deplus il ont enlever la vitesse sur le graphique final pour le femplaver avec le rytme, decevant",1,1,0,0,dataset_apia2022,1
"J'aime bien cette application assez complète et qui se synchronise avec ma montre et d'autres apps similaires. Par contre, je rencontre des plantages depuis quelques jours lorsque j'essai de consulter mes plus récentes activités. J'ai d'ailleurs reçu un avertissement du système d'exploitation du téléphone m'invitant à mettre l'app en veille à cause de bugs répétés. En attente d'une MAJ. Un proposition: intégration d'un chronomètre/timer à interval pour les entraînements de course.",1,1,1,1,dataset_apia2022,1
Application au top mais refuse de synchroniser avec health sync depuis 24h 😔 je ne trouve pas la solution...,1,1,0,0,dataset_apia2022,1
j'ai perdu mon mot de passe merci,0,0,1,0,dataset_apia2022,1
Moi également plus possible de se connecter à l'application c'est pénible,0,1,0,0,dataset_apia2022,1
Elle m'a dure à distance que j'ai parcouru très bien,0,0,0,1,dataset_apia2022,1
Bonne application mais trop de demande de mises à jour !,1,0,1,0,dataset_apia2022,1
Manque un dossier médical,0,0,1,0,dataset_apia2022,1
"Pas mal, mais toujours trop de bugs pour une application faite par une aussi grosse boîte. Suite à une mise à jour on ne peut plus du tout se connecter, il faut installer une ancienne version, se connecter et mettre à jour... (Avant on pouvait contourner l'écran de login qui ne marche pas)",1,1,0,0,dataset_apia2022,1
"Depuis la nouvelle version, plus de rapport hebdomadaire de la distance parcourue. Dommage, l'application était assez complète mais enlever cette option a été très idiot.",1,0,1,0,dataset_apia2022,1
Saturation oxygene .mesure de stress.tres bonne,0,0,0,1,dataset_apia2022,1
Depuis un mois je n'arrive plus à voir le km et les nombres de pas,0,1,0,0,dataset_apia2022,1
Je suis trop déçue je viens de faire la dernière mise à jour et l'application ne fonctionne plus. Je ne peux plus revenir en arrière avant la mise à jour. toutes mes données ont été effacées. du coup avec ma montre connectée samsung comment faire ???,1,1,0,0,dataset_apia2022,1
Problème de comptage des kilomètres ! C'est dommage car ce qui sont calculés par votre application ne sont pas réels et be permettent pas de se mettre des challenges !,0,1,0,0,dataset_apia2022,1
Franchement j'adore cet application!!,1,0,0,0,dataset_apia2022,1
Genial.,1,0,0,0,dataset_apia2022,1
"Dommage qu'il ne soit pas possible de voir ses performances évoluer sur les 
circuits définis.",0,0,1,0,dataset_apia2022,1
J'ai installé l'application début juin. Impossible de connecter ma montre !,0,1,0,0,dataset_apia2022,1
Déçu je n ai plus le capteur cardiaque,0,1,0,0,dataset_apia2022,1
Bien avant la mise à jour. Inutile maintenant,1,0,0,0,dataset_apia2022,1
Bonjour J'ai beaucoup aimé cette application seulement depuis deux jour je ne peux plus l'utiliser sauf en autorisant l'application à passer des appels.... pourquoi? En quoi est ce utile? En l'état je trouve ça abusif de vie part et surtout non sécurisé pour l'utilisateur,1,0,1,0,dataset_apia2022,1
"Bonne application, très utile et assez pertinente !",1,0,0,0,dataset_apia2022,1
Problème sur les itinéraires de marche depuis janvier,0,1,0,0,dataset_apia2022,1
je met quatre car dans les activités vous devrez mettre trampoline,1,0,1,0,dataset_apia2022,1
"Bonne appli mais comme beaucoup ,dégoûtée de ne plus avoir ""la gestion du poids "" Remettez nous cette option!!!",1,0,1,0,dataset_apia2022,1
Top application. Je marche deux fois plus grâce aux défis.,1,0,0,1,dataset_apia2022,1
well,1,0,0,0,dataset_apia2022,1
"Depuis la dernière mise à jour, l'application me vide la batterie de mon téléphone !! Si rien est fait, je vais devoir la virer. Perdre 20% de batterie en pleine nuit ça va pas être possible longtemps",0,1,1,0,dataset_apia2022,1
Pourquoi abandonner la gestion poids et calories. C'est un tout. Appelez vous samsung sport maintenant...vous allez me tenter de passer a l apple watch...,0,0,1,0,dataset_apia2022,1
"Je n'ai plus le parcours qui s'affiche, avant on voyait le parcours courus en activant le GPS maintenant plus rien juste le temps, les km et et calories",0,0,1,0,dataset_apia2022,1
"Superbe application et gratuite. Une application complète de suivi de santé. Cela va du comptage des pas au suivi de sommeil, surveillance du poids de l'eau consommée, de la caféine etc... L'application est assez ergonomique et le seul petit bémol serais qu'il serais sympa d'ajouter un thème sombre. Les défis 1 contre 1 sont très sympa et j'adore les défis mensuel ainsi que le défi global. Une très bonne application qui pourrait encore être améliorée.",1,0,1,1,dataset_apia2022,1
la maj a retirer le cardio et pression artérielle et autres cest dommage,0,0,1,0,dataset_apia2022,1
Impossible changer certains parametres,0,0,1,0,dataset_apia2022,1
"J'ai retrouvé un vieux bracelet connecté que j'ai voulu tester sur un realme. Déjà il faut installer 4 applications alors que chez la concurrence une seule suffit... Ensuite l'application la plus importante: Samsung health ne fonctionne pas. Après avoir entré son compte, ça mouline, ça mouline etc... Gg Samsung, entre les téléphones sans autonomie et les apps foireuses c'est normal que les trimestres soient compliqués 😂 👌",0,1,1,0,dataset_apia2022,1
"J adore je l utile tous les jours , mais parfois j ai l impression que tous n'est pas très juste 😉🙃",0,1,0,1,dataset_apia2022,1
Cette application trop bien.,1,0,0,0,dataset_apia2022,1
n affiche plus le plan apres activité course,0,1,0,0,dataset_apia2022,1
Depuis la dernière mise à jour je ne peux plus accéder à mon application,0,1,0,0,dataset_apia2022,1
application au top avec une montre connectée samsung,1,0,0,1,dataset_apia2022,1
c une bonne application 💞💞💞,1,0,0,0,dataset_apia2022,1
"Pas parfait, l analyse du sommeil est bien moins bonne que sur la fitbit. Couple a une galaxy watch.",1,0,1,1,dataset_apia2022,1
Toop,1,0,0,0,dataset_apia2022,1
Application ne fonctionne pas Zero,1,0,0,0,dataset_apia2022,1
Dernière Maj TROP nul L Application sert plus a rien. ☹😡👎👎👎,1,0,0,0,dataset_apia2022,1
En attente de correction. Les distances ne sont plus bonnes. Je fais un parcours régulier de 5km et il m'indique plus de 6km pareil sur un parcours de 8km il m'a indiqué 11km.... et je n'ai plus la map de mon parcours....,0,1,0,0,dataset_apia2022,1
Une appli au top jadore je recommande,1,0,0,0,dataset_apia2022,1
"Très bonne application pour le suivi personnel, serait il possible d'ajouter les montres Garmin aux appareil compatible ? la ce serait parfait.",0,0,1,1,dataset_apia2022,1
Excellent.,1,0,0,0,dataset_apia2022,1
Au bout de 2ans mon application et celle de mon mari s'arrête chaque fois à la moitié du parcours,0,1,0,0,dataset_apia2022,1
"L application bugg depuis la MaJ Depuis la maj de fin janvier impossible de faire fonctionner l application, complètement inutilisable",0,1,0,0,dataset_apia2022,1
"Rendue trop simplifiée, par exemple, maintenant plus de poids moyen par mois.",0,0,1,0,dataset_apia2022,1
Les distances parcourues ces derniers temps ne sont pas juste. Cela fonctionne mal y a t il quelque chose à faire ?,0,1,0,0,dataset_apia2022,1
j'ai beaucoup aimé le défi car ça m'a permis de me remettre en forme et de me dépasser être en coupure avec le monde entier c'est tout simplement génial je vais continuer dans cette lancée avec d'autres défis,0,0,0,1,dataset_apia2022,1
Très utile pour le suivi au quotidien et le bilan diététique. Une lacune le total quotidien des sucres.,0,0,0,1,dataset_apia2022,1
La seule chose qui manque c'est d'avoir un résumé de l'activité sur 1 mois ou une année... Pour savoir comment on progresse et quand il faut changer ses chaussures pour les coureurs comme moi... J'utilise déjà depuis 4 ans et cette information me paraît essentielle 😌,0,0,1,1,dataset_apia2022,1
"Application vraiment bien. Je m'en sert surtout pour les séances de marche et les heures de sommeil. Si je puis me permettre une suggestion sur ce dernier point : - féliciter les heures de coucher et de réveil c'est bien -mais indiquer à une personne qui n'a dormis que 3h que c'est bien trop peu, ou, inviter une personne qui a dormis 17h30 à consulter un médecin car c'est beaucoup trop serait MIEUX ! C'était une petit suggestion de quelqu'un souffrant de pathologies du sommeil encore trop mal connues...",1,0,1,1,dataset_apia2022,1
Superbe application bravo,1,0,0,0,dataset_apia2022,1
Bonne appli de sports et de coaching.,0,0,0,1,dataset_apia2022,1
Elle est super comme applications mais pour les entraînements ça va pas trop ça plante souvent du coup j suis toujours obligé de regarder pendant mon sport si ça continue bien de decompter le temps. C'est relou.,1,1,0,0,dataset_apia2022,1
"L'appli ne fonctionne plus sur mon S10+, Samsung faites quelque chose svp 😔",0,1,0,0,dataset_apia2022,1
Conviviale ludique défis intéressants.,0,0,0,1,dataset_apia2022,1
Bonne réussi merci,1,0,0,0,dataset_apia2022,1
"C'est une super application synchronisée avec ma montre, c'est top, je contrôle mon alimentation, mon activité, mes calories. Cependant, je constate un bug aujourd'hui, j'ai effectué plus de 11000 pas, et à chaque fois que je vais sur l'application et que je clique sur gestion du poids, le nombre de calories brûlées augmente dans faible activité et là j'en suis à 8322 calories brûlées en ayant fait 11568 pas, c'est aberrant, j'espère que ça va vite rentrer dans l'ordre et ne plus se reproduire.",1,1,0,1,dataset_apia2022,1
